,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,dim1,dim2,tsne_clusters_id
125,214,ALO,77.594,5.0,1.0,21.737,24.756,31.101,251.0,277.0,287.0,322.0,MEDIUM,5.0,Aston Martin,3.0,17.44767,15.735121,1.0
126,215,ALO,77.82,6.0,1.0,21.87,24.894,31.056,253.0,278.0,288.0,323.0,MEDIUM,6.0,Aston Martin,3.0,18.024334,17.513447,1.0
127,218,ALO,77.68,9.0,1.0,21.85,24.756,31.074,249.0,273.0,282.0,316.0,MEDIUM,9.0,Aston Martin,3.0,4.649789,-7.8005276,1.0
128,219,ALO,77.789,10.0,1.0,21.719,24.831,31.239,251.0,277.0,279.0,303.0,MEDIUM,10.0,Aston Martin,3.0,14.520776,20.623396,0.0
129,220,ALO,77.393,11.0,1.0,21.654,24.701,31.038,253.0,278.0,288.0,310.0,MEDIUM,11.0,Aston Martin,3.0,3.2186334,24.500233,0.0
130,226,ALO,78.498,17.0,2.0,22.402,24.886,31.21,252.0,277.0,277.0,303.0,HARD,5.0,Aston Martin,3.0,15.536132,19.855663,0.0
131,227,ALO,77.073,18.0,2.0,21.434,24.705,30.934,250.0,273.0,280.0,299.0,HARD,6.0,Aston Martin,3.0,2.6981752,-7.966285,1.0
132,228,ALO,76.575,19.0,2.0,21.334,24.398,30.843,254.0,278.0,288.0,318.0,HARD,7.0,Aston Martin,3.0,18.219893,13.848032,1.0
133,229,ALO,76.767,20.0,2.0,21.448,24.517,30.802,253.0,278.0,286.0,319.0,HARD,8.0,Aston Martin,3.0,18.480877,17.373285,1.0
134,230,ALO,76.8,21.0,2.0,21.328,24.656,30.816,255.0,273.0,288.0,317.0,HARD,9.0,Aston Martin,3.0,-4.4574685,-19.92472,2.0
135,231,ALO,76.755,22.0,2.0,21.356,24.454,30.945,256.0,279.0,285.0,327.0,HARD,10.0,Aston Martin,2.0,7.641029,-12.766519,1.0
136,232,ALO,77.008,23.0,2.0,21.535,24.487,30.986,250.0,274.0,272.0,298.0,HARD,11.0,Aston Martin,2.0,7.4623504,-9.21233,1.0
137,233,ALO,76.929,24.0,2.0,21.334,24.622,30.973,252.0,276.0,275.0,301.0,HARD,12.0,Aston Martin,2.0,8.580525,-12.559872,1.0
138,234,ALO,76.922,25.0,2.0,21.319,24.66,30.943,254.0,278.0,279.0,304.0,HARD,13.0,Aston Martin,2.0,8.111062,-10.737557,1.0
139,235,ALO,76.979,26.0,2.0,21.372,24.619,30.988,253.0,277.0,279.0,304.0,HARD,14.0,Aston Martin,2.0,8.324185,-11.640699,1.0
140,237,ALO,77.01,28.0,2.0,21.441,24.605,30.964,252.0,278.0,277.0,303.0,HARD,16.0,Aston Martin,2.0,16.487549,-12.685144,1.0
141,239,ALO,77.295,30.0,2.0,21.453,24.599,31.243,253.0,279.0,276.0,301.0,HARD,18.0,Aston Martin,2.0,15.756347,-12.247326,1.0
142,241,ALO,77.667,32.0,2.0,21.467,24.854,31.346,249.0,274.0,273.0,296.0,HARD,20.0,Aston Martin,2.0,13.890614,-11.938106,1.0
