,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,dim1,dim2,tsne_clusters_id
131,247,HAM,84.274,38.0,2.0,30.458,29.975,23.841,271.0,240.0,244.0,289.0,HARD,22.0,Mercedes,4.0,16.555267,-9.158463,0
132,248,HAM,84.35,39.0,2.0,30.504,30.034,23.812,272.0,238.0,244.0,290.0,HARD,23.0,Mercedes,4.0,16.021946,-9.8639555,0
133,249,HAM,84.798,40.0,2.0,30.867,30.084,23.847,274.0,237.0,245.0,288.0,HARD,24.0,Mercedes,4.0,16.20618,-12.132754,0
134,250,HAM,84.584,41.0,2.0,30.505,30.12,23.959,271.0,237.0,245.0,292.0,HARD,25.0,Mercedes,4.0,14.101835,-10.601824,0
135,251,HAM,84.846,42.0,2.0,30.677,30.153,24.016,272.0,237.0,244.0,293.0,HARD,26.0,Mercedes,4.0,14.164375,-11.173425,0
136,252,HAM,84.573,43.0,2.0,30.663,30.139,23.771,268.0,237.0,245.0,289.0,HARD,27.0,Mercedes,3.0,17.704943,-10.552391,0
137,253,HAM,84.443,44.0,2.0,30.706,30.011,23.726,271.0,238.0,244.0,290.0,HARD,28.0,Mercedes,3.0,17.050499,-10.407782,0
138,254,HAM,84.574,45.0,2.0,30.732,30.184,23.658,273.0,235.0,244.0,288.0,HARD,29.0,Mercedes,2.0,16.999031,-11.705536,0
139,257,HAM,84.49,48.0,2.0,30.569,29.976,23.945,274.0,238.0,244.0,288.0,HARD,32.0,Mercedes,2.0,15.3557415,-10.269313,0
140,260,HAM,82.611,51.0,3.0,29.878,29.523,23.21,271.0,236.0,246.0,287.0,MEDIUM,5.0,Mercedes,5.0,17.09495,37.015186,2
141,262,HAM,82.083,53.0,3.0,29.834,29.216,23.033,273.0,240.0,248.0,289.0,MEDIUM,7.0,Mercedes,5.0,20.502325,37.35243,2
142,264,HAM,82.202,55.0,3.0,29.652,29.262,23.288,275.0,240.0,247.0,291.0,MEDIUM,9.0,Mercedes,5.0,19.329586,35.99105,2
143,266,HAM,83.094,57.0,3.0,29.87,29.86,23.364,267.0,238.0,245.0,311.0,MEDIUM,11.0,Mercedes,4.0,-13.1809845,15.113399,1
144,267,HAM,83.073,58.0,3.0,29.937,29.773,23.363,264.0,239.0,247.0,291.0,MEDIUM,12.0,Mercedes,4.0,23.614243,-3.244927,2
145,268,HAM,82.597,59.0,3.0,29.723,29.675,23.199,269.0,238.0,247.0,289.0,MEDIUM,13.0,Mercedes,4.0,17.34422,37.798508,2
146,269,HAM,81.97,60.0,3.0,30.095,29.076,22.799,274.0,244.0,247.0,288.0,MEDIUM,14.0,Mercedes,4.0,22.001232,37.35847,2
147,270,HAM,82.127,61.0,3.0,29.709,29.271,23.147,278.0,239.0,246.0,291.0,MEDIUM,15.0,Mercedes,4.0,20.13601,35.668507,2
